Sentence,Two_Entity,Predict,Label,idx,row,col
"financial information services company mark ##it said its purchasing managers index for the euro zone rose to a nine - month high of 45 . 7 in july , one point better than june ' s figure .","[[mark, ##it], [july]]",no_relation,no_relation,148,0,0
"gill ##mo ##r , who represented ohio ' s 5th district in the bowling green area of the state , was first elected to congress in 1988 .","[[gill, ##mo, ##r], [5th, district]]",no_relation,no_relation,149,0,0
"preparation of the preliminary draft has been delayed as the cc has received only the report of the committee on the distribution of natural resources , financial rights and public revenue .","[[cc], [committee]]",no_relation,no_relation,150,0,0
"the track was produced by tim ` ` tim ##bala ##nd ' ' mo ##sley , who ' s also belt ##ing out tunes on the next projects by ke ##ri hi ##lson ( inter ##scope ) , nicole sc ##her ##zing ##er ( a & m ) , samantha jade ( ji ##ve ) , mary j . b ##li ##ge ( ge ##ffen ) , beyonce ( sony ) and madonna ( warner bros ) .","[[tim, `, `, tim, ##bala, ##nd], [beyonce]]",no_relation,no_relation,151,0,0
"earlier this month , cn ##ac helped sc ##ut ##tle a bid by singapore airlines and its parent , the government investment agency te ##mas ##ek holdings ltd . , to buy a 24 percent stake in china eastern by promising shareholders a higher price .","[[cn, ##ac], [te, ##mas, ##ek, holdings, ltd, .]]",no_relation,no_relation,153,0,0
"she presented the debate with a panel of international experts , including norway foreign minister jonas store , singapore ' s senior minister of state for foreign affairs bala ##ji sad ##asi ##van and hong kong - based cat ##hay pacific airline ' s chief executive officer philip chen .","[[minister], [philip, chen]]",no_relation,no_relation,154,0,0
"in a june announcement of the planned delegates ' conference , the korean central news agency said only that it would meet early in september to elect the party ' s ` ` highest leading body ' ' .","[[june], [korean, central, news, agency]]",no_relation,no_relation,155,0,0
"that is the scheme that the manhattan district attorney , robert m . mor ##gent ##ha ##u , and his prosecutors described on tuesday in announcing the indictment ##s of 13 people - - including six medical professionals - - accused of running a medical mill at a clinic in manhattan ' s washington heights neighborhood .","[[his], [manhattan]]",no_relation,no_relation,156,0,0
"several communities and a neighborhood of haifa , a city of 265 , 000 people , were evacuated , along with haifa university at the edge of the stricken carmel nature preserve .","[[265, ,, 000], [haifa, university]]",no_relation,no_relation,157,0,0
"nurses at providence hospital in south ##field , the detroit medical center hospitals , henry ford hospital have been trained to teach all new mothers how to put their children to sleep safely .","[[south, ##field], [detroit, medical, center]]",no_relation,no_relation,158,0,0
"as far as re - en ##act ##ing that famous hit , gibson said he could n ' t do it himself , even though he has seen the clip of it thousands of times - - in fact , he had caught it on the ju ##mbo ##tron at the game the day before .","[[he], [he]]",no_relation,no_relation,159,0,0
"mlb jerseys : anaheim angels , atlanta braves , boston red sox , chicago cubs , chicago white sox , detroit tigers , minnesota twins , new york mets , milwaukee brewers , philadelphia phillies , new york yankees , pittsburgh pirates , san diego padres","[[boston, red, sox], [detroit, tigers]]",no_relation,no_relation,160,0,0
"` ` when barry gold ##water was running for president , i bet the whole party was behind him , ' ' mig ##lino said as he stood behind his bar , decorated with vintage gold ##water , nixon and reagan political posters .","[[barry, gold, ##water], [he]]",no_relation,no_relation,161,0,0
hawkins fought with president after president for minimum - wage increases .,"[[hawkins], [president]]",no_relation,no_relation,162,0,0
"claude kelly is among the musicians working with alexandra burke on her upcoming debut album , which is due later this year via epic records .","[[alexandra, burke], [later, this, year]]",no_relation,no_relation,163,0,0
9 million dollars after myanmar oil and gas enterprise and the myanmar timber enterprise .,"[[myanmar, oil, and, gas, enterprise], [myanmar, timber, enterprise]]",no_relation,no_relation,164,0,0
"ru ##pt ##ure factor : no problem . finally , take a bow , intellectual property and trips compliance in china : chinese and european perspectives , edited by paul torre ##mans ( school of law , university of nottingham , and faculty of law , university of ghent ) , hail ##ing shan ( school of international law , east china university of politics and law , shanghai ) and johan era ##uw ( faculty of law , university of ghent ) .","[[university, of, ghent], [university, of, ghent]]",no_relation,no_relation,165,0,0
"ip ##sco owns four steel mills , eleven pipe mills , and scrap processing centers and product finishing facilities in the united states and canada .","[[ip, ##sco], [canada]]",no_relation,no_relation,166,0,0
"bird flu cases were registered in 93 towns or settlements in siberia and southern russia last year , according to ri ##a - novo ##sti .","[[93], [ri, ##a, -, novo, ##sti]]",no_relation,no_relation,167,0,0
"fu ##le injection parts , auto mobile parts , auto spare parts , head rotor , no ##zzle , element , plunge ##r , s up ##ply pump , gas ##ke ##t kit , delivery valve , magnet valve , bosch , den ##so , ze ##x ##el , cat , ya nm ##mar , lucas , del ##phi , stan ##ady ##ne , m e ##fin , w ##sk , spa ##co , am ##ba ##c , fir ##ad , st ##a r , om ##ap , seven diesel , motor ##pal , dow ##oon","[[bosch], [den, ##so]]",no_relation,no_relation,168,0,0
but some match ##ups lo ##om larger than others especially in games as important as sunday ' s falcons - bu ##cs showdown in the nfc south such as the one between bu ##cs cornerback a ##qi ##b tal ##ib and falcons receiver rod ##dy white .,"[[nfc, south], [rod, ##dy, white]]",no_relation,no_relation,170,0,0
the religious right so completely took over the party in the early ' 80s that even barry gold ##water was considered to be too liberal for the modern go ##p .,"[[party], [barry, gold, ##water]]",no_relation,no_relation,172,0,0
"in addition to his cm ##a triumph ##s , the artist has been named entertainer of the year at the academy of country music awards four years in row .","[[his], [cm, ##a]]",no_relation,no_relation,173,0,0
cc ) sai ##re ' s 1953 disco ##urs sur le colonial ##ism ##e ( discourse on colonial ##ism ) had a profound influence on my early thinking about struggle and revolution .,"[[cc], [sai, ##re]]",no_relation,no_relation,174,0,0
"mark bus ##e , after all , is a public figure in his own right .","[[mark, bus, ##e], [his]]",no_relation,no_relation,175,0,0
researchers liu liu and li ji ##e contributed to this report .,"[[liu, liu], [li, ji, ##e]]",no_relation,no_relation,177,0,0
"the tokyo stock exchange ' s bench ##mark nik ##kei - 225 index of leading shares rose 202 . 25 points to end at 16 , 84 ##4 . 50 , a day after slump ##ing 3 . 34 percent .","[[tokyo, stock, exchange], [16, ,, 84, ##4, ., 50]]",no_relation,no_relation,178,0,0
"a self - styled multi ##rac ##ial party launched a year ago by former un ##c chief winston doo ##ker ##an , the congress of the people sought to up ##end the country ' s political status quo - - the two main parties , the un ##c and p ##n ##m , have traditionally been formed largely along racial lines between people of east indian and african descent .","[[un, ##c], [p, ##n, ##m]]",no_relation,no_relation,179,0,0
"george w . bush formally named the first us envoy to the o ##ic in february 2008 , appointing texas entrepreneur sad ##a cum ##ber .","[[us], [o, ##ic]]",no_relation,no_relation,180,0,0
nasa on wednesday launched the ares i - x rocket in kennedy space center in florida .,"[[ares, i, -, x], [kennedy, space, center]]",no_relation,no_relation,182,0,0
"on monday , the chief of iran ' s atomic energy organization , ali akbar sale ##hi , told iranian state television that he and his colleagues were ` ` working out a timetable for the inspection ' ' of the just revealed nuclear site outside the city of qu ##m .","[[monday], [ali, akbar, sale, ##hi]]",no_relation,no_relation,183,0,0
mexico narrows choice to erik ##sson ; manager ' s agent denies contact with fm ##f,"[[mexico], [fm, ##f]]",no_relation,no_relation,184,0,0
"abdul karim al - k ##haw ##ina ##y , editor of the al - shu ##ra weekly , was abducted on the street by about 7 people who jumped out of a land cruiser with covered car plates and took him away , the yemen ##i journalists syndicate said , citing eye ##wi ##tness ##es .","[[abdul, karim, al, -, k, ##haw, ##ina, ##y], [7]]",no_relation,no_relation,185,0,0
daily news : - - egypt accepted 21 out of 25 recommendations for human rights reforms made by members of the united nations human rights council ( hr ##c ) on friday .,"[[daily, news], [21]]",no_relation,no_relation,186,0,0
"hugh he ##f ##ner was joined by his lovely girlfriends ( in their rightful peck ##ing order ) holly madison , bridget mar ##qua ##rd ##t and kendra wilkinson for a book signing of the new bond ##i digital publishing publication playboy cover to cover : the ' 50 ##s at barnes and noble at the grove here in la last night .","[[kendra, wilkinson], [the, ', 50, ##s]]",no_relation,no_relation,187,0,0
"he asked me who he should call and i told him to call the police , and that he should have called as soon as he heard this .","[[him], [he]]",no_relation,no_relation,188,0,0
"james dobson , head of the conservative group focus on the family and a past critic of mccain , praised the pali ##ns , saying the couple should ` ` be commended once again for not just talking about their pro - life and pro - family values , but living them out even in the midst of trying circumstances . ' '","[[focus, on, the, family], [pro, -, life]]",no_relation,no_relation,189,0,0
"the taiwan government has been very supportive of foreign workers , according to rey ##nal ##do go ##pe ##z , labor representative of the manila economic and cultural office ( me ##co ) .","[[manila, economic, and, cultural, office], [me, ##co]]",no_relation,no_relation,190,0,0
"kali ##ning ##rad , february 24 ( ri ##a novo ##sti ) - the ya ##ros ##lav mud ##ry frigate has left the yan ##tar shipyard in russia ' s kali ##ning ##rad region and is heading to a baltic sea port to begin sea - trials , a shipyard spokesman said on tuesday .","[[ri, ##a, novo, ##sti], [ya, ##ros, ##lav, mud, ##ry]]",no_relation,no_relation,191,0,0
